filename,label
.\NatureConservancyCropped\train\ALB\img_03606_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02559_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02225_1.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_06773_1.jpg,DOL
.\NatureConservancyCropped\train\YFT\img_06271_1.jpg,YFT
.\NatureConservancyCropped\train\SHARK\img_02288_1.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_05656_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_03100_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01480_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03738_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03779_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04202_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03407_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_04908_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_03324_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01790_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04783_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_03791_1.jpg,SHARK
.\NatureConservancyCropped\test\ALB\img_01976_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03911_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02610_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01032_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02477_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_03853_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01636_4.jpg,ALB
.\NatureConservancyCropped\test\BET\img_04145_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_03772_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_06771_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_06475_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_01044_1.jpg,OTHER
.\NatureConservancyCropped\test\YFT\img_07084_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_06373_1.jpg,YFT
.\NatureConservancyCropped\test\LAG\img_06324_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_04578_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06160_2.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_02377_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_06668_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01197_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_05110_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01911_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_06487_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02205_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04024_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05744_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_06806_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01638_4.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_02942_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_03171_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00509_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04917_7.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05453_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03264_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05892_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01612_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_01608_1.jpg,DOL
.\NatureConservancyCropped\train\BET\img_01912_6.jpg,BET
.\NatureConservancyCropped\test\ALB\img_00138_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_07304_1.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_00784_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_04954_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02286_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01338_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07083_1.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_04250_1.jpg,OTHER
.\NatureConservancyCropped\train\OTHER\img_00574_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_02097_5.jpg,BET
.\NatureConservancyCropped\train\DOL\img_03689_1.jpg,DOL
.\NatureConservancyCropped\test\BET\img_00974_1.jpg,BET
.\NatureConservancyCropped\train\BET\img_07804_2.jpg,BET
.\NatureConservancyCropped\test\BET\img_06892_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06420_4.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06868_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02549_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_05009_2.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_03454_1.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_02728_1.jpg,LAG
.\NatureConservancyCropped\test\ALB\img_03074_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_07545_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01243_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00782_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00461_2.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_04617_1.jpg,OTHER
.\NatureConservancyCropped\train\OTHER\img_07077_1.jpg,OTHER
.\NatureConservancyCropped\train\SHARK\img_03385_1.jpg,SHARK
.\NatureConservancyCropped\train\SHARK\img_03353_1.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_01087_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_00539_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_06090_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04217_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03656_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_00951_1.jpg,DOL
.\NatureConservancyCropped\test\YFT\img_00161_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_05211_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05318_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05511_1.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_05966_1.jpg,LAG
.\NatureConservancyCropped\train\SHARK\img_01524_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_01355_2.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_01757_1.jpg,DOL
.\NatureConservancyCropped\train\SHARK\img_03521_1.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_00093_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00970_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00739_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04852_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05481_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03748_4.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04368_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06380_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05347_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_05069_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07730_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_06444_1.jpg,SHARK
.\NatureConservancyCropped\train\SHARK\img_07556_1.jpg,SHARK
.\NatureConservancyCropped\test\ALB\img_04482_2.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_00096_1.jpg,SHARK
.\NatureConservancyCropped\test\BET\img_00808_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02513_5.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_01847_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04018_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_02744_1.jpg,SHARK
.\NatureConservancyCropped\test\BET\img_06831_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_00851_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_01265_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00993_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04609_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_06903_1.jpg,SHARK
.\NatureConservancyCropped\test\ALB\img_00486_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04586_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05108_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_04048_2.jpg,BET
.\NatureConservancyCropped\train\YFT\img_00214_2.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_06064_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06039_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00984_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01934_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02484_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05842_2.jpg,ALB
.\NatureConservancyCropped\test\BET\img_07005_3.jpg,BET
.\NatureConservancyCropped\train\SHARK\img_07498_1.jpg,SHARK
.\NatureConservancyCropped\test\OTHER\img_03602_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00281_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06627_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04490_2.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_04559_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_04619_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00880_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05040_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02182_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04075_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05786_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_03833_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07328_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_05210_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_02920_3.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_01692_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_02005_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04259_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05135_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03261_3.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_05490_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_03161_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03488_3.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02516_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03212_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02025_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01990_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00477_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_03297_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_00827_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03277_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_03831_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04043_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01623_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_05616_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_03750_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02514_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_01534_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_04257_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02247_1.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_02440_1.jpg,DOL
.\NatureConservancyCropped\train\BET\img_02498_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_06010_1.jpg,BET
.\NatureConservancyCropped\test\OTHER\img_07110_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_07157_2.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_06012_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_02197_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_03739_1.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_07265_4.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_05075_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07009_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_02095_1.jpg,SHARK
.\NatureConservancyCropped\train\BET\img_02742_1.jpg,BET
.\NatureConservancyCropped\train\SHARK\img_06847_1.jpg,SHARK
.\NatureConservancyCropped\train\YFT\img_05765_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_04390_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00607_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00333_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_06642_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_04546_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_03426_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_05417_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_00855_3.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00809_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_00894_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_02757_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02151_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05353_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06562_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06471_5.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_00230_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05089_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_01814_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_06383_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00545_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05200_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_05894_1.jpg,DOL
.\NatureConservancyCropped\test\BET\img_03974_1.jpg,BET
.\NatureConservancyCropped\test\ALB\img_07192_1.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_06681_1.jpg,LAG
.\NatureConservancyCropped\test\BET\img_01771_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07397_2.jpg,ALB
.\NatureConservancyCropped\train\BET\img_07311_2.jpg,BET
.\NatureConservancyCropped\test\OTHER\img_03923_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_04938_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02820_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_03117_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_06568_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03160_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_02702_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01573_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_04851_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_01477_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06627_3.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_06644_1.jpg,DOL
.\NatureConservancyCropped\train\BET\img_04744_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01830_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_05446_3.jpg,DOL
.\NatureConservancyCropped\test\YFT\img_07419_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02149_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04062_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06944_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_06769_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07222_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00715_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_02139_5.jpg,BET
.\NatureConservancyCropped\test\BET\img_01627_2.jpg,BET
.\NatureConservancyCropped\train\DOL\img_07212_2.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_00193_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_03228_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00211_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06103_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02090_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00039_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_02103_1.jpg,BET
.\NatureConservancyCropped\test\OTHER\img_05268_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_03486_4.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02513_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_01664_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_03301_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_06680_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02275_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01570_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04980_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02328_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_00983_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_05570_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06629_4.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00634_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06439_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_00918_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_07915_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03645_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00184_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07040_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00236_2.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_07893_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_04420_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_00329_1.jpg,BET
.\NatureConservancyCropped\train\BET\img_03184_1.jpg,BET
.\NatureConservancyCropped\train\SHARK\img_03170_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_03706_1.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_01996_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_03686_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01225_2.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_05782_1.jpg,DOL
.\NatureConservancyCropped\train\BET\img_01912_4.jpg,BET
.\NatureConservancyCropped\train\ALB\img_04025_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_04396_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_02108_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_00724_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_06833_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01156_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00705_2.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_02636_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_06887_2.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_04061_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_04148_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02562_1.jpg,YFT
.\NatureConservancyCropped\train\LAG\img_04297_2.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_04025_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00490_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01401_2.jpg,ALB
.\NatureConservancyCropped\train\BET\img_01351_2.jpg,BET
.\NatureConservancyCropped\train\BET\img_07795_1.jpg,BET
.\NatureConservancyCropped\train\DOL\img_01153_1.jpg,DOL
.\NatureConservancyCropped\train\YFT\img_01113_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_03708_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_03572_1.jpg,OTHER
.\NatureConservancyCropped\train\DOL\img_00678_1.jpg,DOL
.\NatureConservancyCropped\train\BET\img_00443_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01804_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07911_3.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_07729_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00010_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03212_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02584_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06702_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_02087_1.jpg,SHARK
.\NatureConservancyCropped\test\ALB\img_05137_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06115_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06064_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05275_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06114_1.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_02406_2.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_02888_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_05046_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00824_2.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_02752_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_02112_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06574_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04469_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_01234_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02002_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_01546_3.jpg,SHARK
.\NatureConservancyCropped\train\BET\img_03371_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_03022_1.jpg,OTHER
.\NatureConservancyCropped\test\YFT\img_05813_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_04249_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04308_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_00267_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_07136_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03282_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00829_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_00292_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03146_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_02974_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03491_3.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03654_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03039_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_00102_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02915_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_03997_1.jpg,DOL
.\NatureConservancyCropped\test\BET\img_03080_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07449_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_04317_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_02216_1.jpg,BET
.\NatureConservancyCropped\test\ALB\img_03801_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05397_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_02920_4.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06512_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01316_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05618_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04766_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03300_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05628_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05408_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_00280_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_02051_1.jpg,OTHER
.\NatureConservancyCropped\train\OTHER\img_02543_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_04568_1.jpg,BET
.\NatureConservancyCropped\test\OTHER\img_03892_1.jpg,OTHER
.\NatureConservancyCropped\train\OTHER\img_00802_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_01790_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04598_1.jpg,ALB
